name,passmark,rank,value,price
Intel Celeron 1047UE @ 1.40GHz,1188,2028,NA,
Intel Celeron 1066MHz,259,2692,NA,
Intel Celeron 1100MHz,174,2777,NA,
Intel Celeron 1133MHz,282,2662,NA,
Intel Celeron 1200MHz,244,2714,NA,
Intel Celeron 1300MHz,288,2651,NA,
Intel Celeron 1333MHz,290,2645,NA,
Intel Celeron 1400MHz,302,2625,NA,
Intel Celeron 2.00GHz,182,2771,NA,
Intel Celeron 2.10GHz,244,2713,NA,
Intel Celeron 2.13GHz,208,2746,NA,
Intel Celeron 2.20GHz,213,2741,NA,
Intel Celeron 2.26GHz,223,2730,NA,
Intel Celeron 2.30GHz,227,2727,NA,
Intel Celeron 2.40GHz,217,2736,NA,
Intel Celeron 2.50GHz,247,2707,NA,
Intel Celeron 2.53GHz,245,2711,NA,
Intel Celeron 2.60GHz,238,2718,NA,
Intel Celeron 2.66GHz,250,2704,NA,
Intel Celeron 2.70GHz,245,2712,NA,
Intel Celeron 2.80GHz,254,2697,NA,
Intel Celeron 2.93GHz,283,2659,NA,
Intel Celeron 2000E @ 2.20GHz,2365,1471,NA,
Intel Celeron 2002E @ 1.50GHz,1605,1817,18.67,86.0
Intel Celeron 215 @ 1.33GHz,322,2599,NA,
Intel Celeron 220 @ 1.20GHz,320,2602,NA,
Intel Celeron 2950M @ 2.00GHz,1997,1616,NA,
Intel Celeron 2955U @ 1.40GHz,1420,1900,NA,
Intel Celeron 2957U @ 1.40GHz,1436,1893,NA,
Intel Celeron 2961Y @ 1.10GHz,1110,2068,NA,
Intel Celeron 2970M @ 2.20GHz,2312,1483,NA,
Intel Celeron 2980U @ 1.60GHz,1593,1828,NA,
Intel Celeron 2981U @ 1.60GHz,1576,1833,NA,
Intel Celeron 3.06GHz,285,2656,NA,
Intel Celeron 3.20GHz,288,2649,NA,
Intel Celeron 3.33GHz,333,2590,NA,
Intel Celeron 3205U @ 1.50GHz,1494,1872,5.21,287.04
Intel Celeron 3215U @ 1.70GHz,1660,1788,NA,
Intel Celeron 3755U @ 1.70GHz,1702,1763,NA,
Intel Celeron 3765U @ 1.90GHz,1990,1619,NA,
Intel Celeron 3855U @ 1.60GHz,1651,1795,NA,
Intel Celeron 3865U @ 1.80GHz,1941,1641,NA,
Intel Celeron 3955U @ 2.00GHz,1879,1676,NA,
Intel Celeron 3965U @ 2.20GHz,2411,1449,22.54,107.0
Intel Celeron 3965Y @ 1.50GHz,1619,1810,15.14,107.0
Intel Celeron 420 @ 1.60GHz,449,2458,2.00,225.0
Intel Celeron 430 @ 1.80GHz,490,2414,16.36,29.99
Intel Celeron 440 @ 2.00GHz,546,2373,9.11,59.99
Intel Celeron 450 @ 2.20GHz,624,2336,2.78,225.0
Intel Celeron 530 @ 1.73GHz,468,2437,20.37,23.0
Intel Celeron 540 @ 1.86GHz,518,2392,NA,
Intel Celeron 550 @ 2.00GHz,515,2396,7.94,64.95
Intel Celeron 560 @ 2.13GHz,535,2382,6.70,79.95
Intel Celeron 570 @ 2.26GHz,517,2393,NA,
Intel Celeron 600MHz,147,2791,NA,
Intel Celeron 723 @ 1.20GHz,405,2506,NA,
Intel Celeron 743 @ 1.30GHz,429,2482,NA,
Intel Celeron 807 @ 1.50GHz,751,2275,NA,
Intel Celeron 807UE @ 1.00GHz,369,2552,NA,
Intel Celeron 827E @ 1.40GHz,613,2340,NA,
Intel Celeron 847 @ 1.10GHz,937,2183,2.98,315.0
Intel Celeron 847E @ 1.10GHz,1030,2116,NA,
Intel Celeron 857 @ 1.20GHz,1146,2057,NA,
Intel Celeron 867 @ 1.30GHz,1173,2037,39.12,29.99
Intel Celeron 877 @ 1.40GHz,1289,1969,NA,
Intel Celeron 887 @ 1.50GHz,1274,1981,NA,
Intel Celeron 900 @ 2.20GHz,677,2313,23.38,28.99
Intel Celeron 925 @ 2.30GHz,695,2302,NA,
Intel Celeron @ 1.30GHz,965,2162,NA,
Intel Celeron B710 @ 1.60GHz,186,2765,NA,
Intel Celeron B720 @ 1.70GHz,814,2248,NA,
Intel Celeron B800 @ 1.50GHz,1271,1983,NA,
Intel Celeron B810 @ 1.60GHz,1418,1901,NA,
Intel Celeron B815 @ 1.60GHz,1361,1928,NA,
Intel Celeron B820 @ 1.70GHz,1428,1896,36.36,39.29
Intel Celeron B830 @ 1.80GHz,1522,1852,NA,
Intel Celeron B840 @ 1.90GHz,1719,1747,NA,
Intel Celeron D 347 @ 3.06GHz,270,2682,NA,
Intel Celeron D 352 @ 3.20GHz,302,2626,NA,
Intel Celeron D 356 @ 3.33GHz,315,2605,NA,
Intel Celeron D 360 @ 3.46GHz,334,2589,NA,
Intel Celeron D 365 @ 3.60GHz,404,2507,4.50,89.95
Intel Celeron D 420 @ 1.60GHz,481,2428,NA,
Intel Celeron D 430 @ 1.80GHz,585,2354,NA,
Intel Celeron E1200 @ 1.60GHz,858,2225,3.81,225.0
Intel Celeron E1400 @ 2.00GHz,1048,2108,11.66,89.95
Intel Celeron E1500 @ 2.20GHz,1172,2038,59.67,19.65
Intel Celeron E1600 @ 2.40GHz,1255,1992,NA,
Intel Celeron E3200 @ 2.40GHz,1394,1912,26.81,51.99
Intel Celeron E3300 @ 2.50GHz,1386,1915,82.60,16.79
Intel Celeron E3400 @ 2.60GHz,1437,1892,29.85,48.15
Intel Celeron E3500 @ 2.70GHz,1454,1886,23.45,62.01
Intel Celeron G1101 @ 2.27GHz,1667,1785,84.34,19.77
Intel Celeron G1610 @ 2.60GHz,2489,1424,12.45,200.0
Intel Celeron G1610T @ 2.30GHz,2303,1489,57.53,40.04
Intel Celeron G1620 @ 2.70GHz,2576,1388,16.78,153.59
Intel Celeron G1620T @ 2.40GHz,2353,1474,56.03,42.0
Intel Celeron G1630 @ 2.80GHz,2493,1421,35.63,69.99
Intel Celeron G1820 @ 2.70GHz,2753,1335,16.20,169.99
Intel Celeron G1820T @ 2.40GHz,2505,1418,59.66,42.0
Intel Celeron G1820TE @ 2.20GHz,2132,1560,NA,
Intel Celeron G1830 @ 2.80GHz,2544,1401,26.80,94.95
Intel Celeron G1840 @ 2.80GHz,2861,1297,44.23,64.7
Intel Celeron G1840T @ 2.50GHz,2605,1379,NA,
Intel Celeron G1850 @ 2.90GHz,2909,1277,36.37,79.99
Intel Celeron G3900 @ 2.80GHz,3162,1195,60.10,52.62
Intel Celeron G3900E @ 2.40GHz,2679,1354,NA,
Intel Celeron G3900T @ 2.60GHz,2919,1275,NA,
Intel Celeron G3900TE @ 2.30GHz,2591,1383,61.71,42.0
Intel Celeron G3920 @ 2.90GHz,3123,1207,39.05,79.98
Intel Celeron G3930 @ 2.90GHz,3030,1236,59.23,51.17
Intel Celeron G3930T @ 2.70GHz,2766,1328,32.17,85.99
Intel Celeron G3950 @ 3.00GHz,3006,1244,42.21,71.22
Intel Celeron G440 @ 1.60GHz,690,2305,5.52,125.0
Intel Celeron G460 @ 1.80GHz,1029,2117,66.89,15.39
Intel Celeron G465 @ 1.90GHz,1064,2099,10.64,100.0
Intel Celeron G470 @ 2.00GHz,1298,1962,NA,
Intel Celeron G4900 @ 3.10GHz,3289,1154,50.39,65.29
Intel Celeron G4900T @ 2.90GHz,2960,1260,NA,
Intel Celeron G4920 @ 3.20GHz,3302,1151,35.17,93.9
Intel Celeron G530 @ 2.40GHz,2135,1558,46.09,46.34
Intel Celeron G530T @ 2.00GHz,1717,1749,NA,
Intel Celeron G540 @ 2.50GHz,2200,1537,48.90,45.0
Intel Celeron G540T @ 2.10GHz,2114,1568,NA,
Intel Celeron G550 @ 2.60GHz,2286,1497,39.01,58.61
Intel Celeron G550T @ 2.20GHz,2063,1589,NA,
Intel Celeron G555 @ 2.70GHz,2422,1445,60.57,40.0
Intel Celeron J1750 @ 2.41GHz,1037,2113,NA,
Intel Celeron J1800 @ 2.41GHz,1027,2119,NA,
Intel Celeron J1850 @ 1.99GHz,1614,1815,NA,
Intel Celeron J1900 @ 1.99GHz,1848,1691,NA,
Intel Celeron J3060 @ 1.60GHz,972,2156,NA,
Intel Celeron J3160 @ 1.60GHz,1791,1716,NA,
Intel Celeron J3355 @ 2.00GHz,1180,2032,NA,
Intel Celeron J3455 @ 1.50GHz,2136,1556,5.62,379.99
Intel Celeron J4005 @ 2.00GHz,1559,1840,11.10,140.51
Intel Celeron J4105 @ 1.50GHz,2634,1368,24.62,107.0
Intel Celeron M 1.00GHz,207,2747,16.60,12.49
Intel Celeron M 1.30GHz,316,2604,NA,
Intel Celeron M 1.50GHz,343,2582,NA,
Intel Celeron M 1.60GHz,365,2559,NA,
Intel Celeron M 1.70GHz,393,2527,NA,
Intel Celeron M 1200MHz,275,2677,NA,
Intel Celeron M 1300MHz,303,2623,NA,
Intel Celeron M 1500MHz,333,2591,NA,
Intel Celeron M 360 1.40GHz,328,2595,NA,
Intel Celeron M 410 @ 1.46GHz,315,2606,NA,
Intel Celeron M 420 @ 1.60GHz,339,2584,NA,
Intel Celeron M 430 @ 1.73GHz,368,2554,NA,
Intel Celeron M 440 @ 1.86GHz,397,2518,NA,
Intel Celeron M 443 @ 1.20GHz,253,2699,NA,
Intel Celeron M 450 @ 2.00GHz,450,2457,NA,
Intel Celeron M 520 @ 1.60GHz,431,2481,NA,
Intel Celeron M 530 @ 1.73GHz,460,2449,NA,
Intel Celeron M 540 @ 1.86GHz,542,2377,NA,
Intel Celeron M 600MHz,151,2789,NA,
Intel Celeron M 723 @ 1.20GHz,457,2452,NA,
Intel Celeron M 900MHz,204,2749,NA,
Intel Celeron M ULV 800MHz,184,2769,NA,
Intel Celeron N2805 @ 1.46GHz,461,2448,NA,
Intel Celeron N2806 @ 1.60GHz,798,2255,NA,
Intel Celeron N2807 @ 1.58GHz,850,2229,NA,
Intel Celeron N2808 @ 1.58GHz,919,2198,NA,
Intel Celeron N2810 @ 2.00GHz,781,2260,5.58,139.99
Intel Celeron N2815 @ 1.86GHz,856,2228,NA,
Intel Celeron N2820 @ 2.13GHz,930,2188,4.43,209.99
Intel Celeron N2830 @ 2.16GHz,953,2172,NA,
Intel Celeron N2840 @ 2.16GHz,1002,2134,NA,
Intel Celeron N2910 @ 1.60GHz,1203,2022,NA,
Intel Celeron N2920 @ 1.86GHz,1499,1867,NA,
Intel Celeron N2930 @ 1.83GHz,1627,1807,NA,
Intel Celeron N2940 @ 1.83GHz,1735,1743,NA,
Intel Celeron N3000 @ 1.04GHz,901,2208,NA,
Intel Celeron N3010 @ 1.04GHz,964,2163,NA,
Intel Celeron N3050 @ 1.60GHz,879,2214,5.96,147.7
Intel Celeron N3060 @ 1.60GHz,989,2148,NA,
Intel Celeron N3150 @ 1.60GHz,1656,1793,NA,
Intel Celeron N3160 @ 1.60GHz,1673,1779,5.83,286.99
Intel Celeron N3350 @ 1.10GHz,1105,2073,NA,
Intel Celeron N3450 @ 1.10GHz,1850,1690,11.30,163.8
Intel Celeron N4000 @ 1.10GHz,1465,1881,13.70,107.0
Intel Celeron N4100 @ 1.10GHz,2310,1484,21.59,107.0
Intel Celeron P4500 @ 1.87GHz,1119,2062,NA,
Intel Celeron P4505 @ 1.87GHz,994,2143,NA,
Intel Celeron P4600 @ 2.00GHz,1340,1940,NA,
Intel Celeron SU2300 @ 1.20GHz,769,2264,NA,
Intel Celeron T1600 @ 1.66GHz,950,2174,47.53,19.99
Intel Celeron T1700 @ 1.83GHz,1058,2103,17.65,59.95
Intel Celeron U1900 @ 1.99GHz,1704,1762,NA,
Intel Celeron U3400 @ 1.07GHz,721,2287,NA,
Intel Celeron U3405 @ 1.07GHz,684,2308,NA,
Intel Celeron U3600 @ 1.20GHz,809,2252,NA,
Intel Core 330 @ 1.60GHz,643,2326,NA,
Intel Core 860 @ 2.80GHz,4555,869,14.74,309.0
Intel Core Duo L2300 @ 1.50GHz,719,2290,NA,
Intel Core Duo L2400 @ 1.66GHz,711,2293,NA,
Intel Core Duo L2500 @ 1.83GHz,747,2276,NA,
Intel Core Duo T2050 @ 1.60GHz,693,2304,NA,
Intel Core Duo T2250 @ 1.73GHz,757,2273,NA,
Intel Core Duo T2300 @ 1.66GHz,727,2284,NA,
Intel Core Duo T2350 @ 1.86GHz,761,2268,NA,
Intel Core Duo T2400 @ 1.83GHz,794,2257,49.65,16.0
Intel Core Duo T2450 @ 2.00GHz,825,2242,NA,
Intel Core Duo T2500 @ 2.00GHz,868,2219,7.24,119.99
Intel Core Duo T2600 @ 2.16GHz,943,2181,NA,
Intel Core Duo T2700 @ 2.33GHz,1024,2123,NA,
Intel Core Duo U2400 @ 1.06GHz,544,2375,NA,
Intel Core Duo U2500 @ 1.20GHz,512,2398,NA,
Intel Core i3-2100 @ 3.10GHz,3690,1055,26.36,140.0
Intel Core i3-2100T @ 2.50GHz,2952,1262,49.21,59.99
Intel Core i3-2102 @ 3.10GHz,3736,1041,64.41,58.0
Intel Core i3-2105 @ 3.10GHz,3706,1049,32.24,114.99
Intel Core i3-2120 @ 3.30GHz,3926,999,130.88,30.0
Intel Core i3-2120T @ 2.60GHz,3162,1193,19.77,160.0
Intel Core i3-2125 @ 3.30GHz,4019,972,19.42,207.0
Intel Core i3-2130 @ 3.40GHz,4065,965,53.36,76.19
Intel Core i3-2140 @ 3.50GHz,4325,921,NA,
Intel Core i3-2310E @ 2.10GHz,2839,1300,12.62,225.0
Intel Core i3-2310M @ 2.10GHz,2429,1441,54.01,44.99
Intel Core i3-2312M @ 2.10GHz,2394,1456,NA,
Intel Core i3-2328M @ 2.20GHz,2533,1405,27.25,92.97
Intel Core i3-2330E @ 2.20GHz,3073,1222,NA,
Intel Core i3-2330M @ 2.20GHz,2524,1407,14.83,170.2
Intel Core i3-2332M @ 2.20GHz,2382,1461,NA,
Intel Core i3-2340UE @ 1.30GHz,1719,1746,NA,
Intel Core i3-2348M @ 2.30GHz,2613,1374,NA,
Intel Core i3-2350M @ 2.30GHz,2621,1371,71.21,36.81
Intel Core i3-2357M @ 1.30GHz,1556,1841,NA,
Intel Core i3-2365M @ 1.40GHz,1680,1775,NA,
Intel Core i3-2367M @ 1.40GHz,1705,1761,NA,
Intel Core i3-2370M @ 2.40GHz,2776,1324,69.74,39.81
Intel Core i3-2375M @ 1.50GHz,1774,1720,NA,
Intel Core i3-2377M @ 1.50GHz,1827,1702,NA,
Intel Core i3-3110M @ 2.40GHz,3077,1221,21.99,139.95
Intel Core i3-3120M @ 2.50GHz,3219,1177,23.16,139.0
Intel Core i3-3130M @ 2.60GHz,3405,1119,NA,
Intel Core i3-3210 @ 3.20GHz,4031,970,29.21,138.0
Intel Core i3-3217U @ 1.80GHz,2303,1490,10.01,229.99
Intel Core i3-3217UE @ 1.60GHz,2162,1548,NA,
Intel Core i3-3220 @ 3.30GHz,4237,934,71.82,59.0
Intel Core i3-3220T @ 2.80GHz,3701,1050,13.22,279.95
Intel Core i3-3225 @ 3.30GHz,4339,915,27.12,160.0
Intel Core i3-3227U @ 1.90GHz,2472,1430,NA,
Intel Core i3-3229Y @ 1.40GHz,1693,1771,NA,
Intel Core i3-3240 @ 3.40GHz,4312,924,13.07,329.95
Intel Core i3-3240T @ 2.90GHz,3680,1058,NA,
Intel Core i3-3245 @ 3.40GHz,4429,897,55.37,79.99
Intel Core i3-3250 @ 3.50GHz,4446,892,46.81,94.99
Intel Core i3-3250T @ 3.00GHz,3614,1068,NA,
Intel Core i3-330E @ 2.13GHz,1935,1646,NA,
Intel Core i3-330M @ 2.13GHz,1790,1717,36.87,48.56
Intel Core i3-330UM @ 1.20GHz,1075,2097,NA,
Intel Core i3-350M @ 2.27GHz,1891,1669,48.50,39.0
Intel Core i3-370M @ 2.40GHz,2016,1609,50.45,39.96
Intel Core i3-380M @ 2.53GHz,2092,1578,9.97,209.95
Intel Core i3-380UM @ 1.33GHz,1168,2041,NA,
Intel Core i3-390M @ 2.67GHz,2180,1541,55.99,38.95
Intel Core i3-4000M @ 2.40GHz,3247,1167,16.24,199.95
Intel Core i3-4005U @ 1.70GHz,2443,1438,NA,
Intel Core i3-4010U @ 1.70GHz,2438,1440,22.17,110.0
Intel Core i3-4010Y @ 1.30GHz,1900,1663,NA,
Intel Core i3-4012Y @ 1.50GHz,2163,1547,NA,
Intel Core i3-4020Y @ 1.50GHz,2214,1529,NA,
Intel Core i3-4025U @ 1.90GHz,2782,1322,NA,
Intel Core i3-4030U @ 1.90GHz,2709,1347,NA,
Intel Core i3-4030Y @ 1.60GHz,2507,1417,NA,
Intel Core i3-4100M @ 2.50GHz,3477,1104,15.91,218.57
Intel Core i3-4110M @ 2.60GHz,3873,1002,NA,
Intel Core i3-4110U @ 1.90GHz,2902,1284,NA,
Intel Core i3-4120U @ 2.00GHz,3050,1232,NA,
Intel Core i3-4130 @ 3.40GHz,4797,829,41.72,115.0
Intel Core i3-4130T @ 2.90GHz,4142,953,46.55,88.99
Intel Core i3-4150 @ 3.50GHz,4892,810,30.42,160.81
Intel Core i3-4150T @ 3.00GHz,4222,937,18.36,229.95
Intel Core i3-4158U @ 2.00GHz,2914,1276,NA,
Intel Core i3-4160 @ 3.60GHz,5053,778,30.18,167.42
Intel Core i3-4160T @ 3.10GHz,4418,902,29.46,149.99
Intel Core i3-4170 @ 3.70GHz,5188,751,43.60,119.0
Intel Core i3-4170T @ 3.20GHz,4544,874,21.64,209.95
Intel Core i3-4330 @ 3.50GHz,5098,763,28.33,179.99
Intel Core i3-4330T @ 3.00GHz,4486,887,NA,
Intel Core i3-4330TE @ 2.40GHz,3201,1180,NA,
Intel Core i3-4340 @ 3.60GHz,5240,745,27.58,189.99
Intel Core i3-4350 @ 3.60GHz,4963,798,29.20,169.99
Intel Core i3-4350T @ 3.10GHz,4302,925,NA,
Intel Core i3-4360 @ 3.70GHz,5460,711,19.51,279.95
Intel Core i3-4360T @ 3.20GHz,4636,853,NA,
Intel Core i3-4370 @ 3.80GHz,5605,692,13.51,415.0
Intel Core i3-4370T @ 3.30GHz,4890,811,35.44,138.0
Intel Core i3-4570T @ 2.90GHz,4934,805,NA,
Intel Core i3-5005U @ 2.00GHz,2903,1282,NA,
Intel Core i3-5010U @ 2.10GHz,3054,1228,10.05,303.93
Intel Core i3-5015U @ 2.10GHz,3045,1234,NA,
Intel Core i3-5020U @ 2.20GHz,3184,1184,6.94,459.0
Intel Core i3-5157U @ 2.50GHz,3663,1061,NA,
Intel Core i3-530 @ 2.93GHz,2567,1395,128.36,20.0
Intel Core i3-540 @ 3.07GHz,2687,1353,93.28,28.81
Intel Core i3-550 @ 3.20GHz,2829,1303,16.08,176.0
Intel Core i3-560 @ 3.33GHz,2937,1267,16.32,179.95
Intel Core i3-6006U @ 2.00GHz,3089,1216,NA,
Intel Core i3-6098P @ 3.60GHz,5421,720,40.54,133.74
Intel Core i3-6100 @ 3.70GHz,5487,704,36.83,149.0
Intel Core i3-6100E @ 2.70GHz,3769,1030,NA,
Intel Core i3-6100H @ 2.70GHz,4249,933,NA,
Intel Core i3-6100T @ 3.20GHz,4865,816,25.61,189.99
Intel Core i3-6100TE @ 2.70GHz,4337,916,NA,
Intel Core i3-6100U @ 2.30GHz,3603,1071,7.00,515.0
Intel Core i3-6157U @ 2.40GHz,3835,1013,NA,
Intel Core i3-6300 @ 3.80GHz,5838,664,20.85,279.99
Intel Core i3-6300T @ 3.30GHz,5249,744,29.16,179.99
Intel Core i3-6320 @ 3.90GHz,6047,642,37.80,159.99
Intel Core i3-7020U @ 2.30GHz,3496,1098,12.44,281.0
Intel Core i3-7100 @ 3.90GHz,5779,668,37.09,155.82
Intel Core i3-7100H @ 3.00GHz,4696,843,20.87,225.0
Intel Core i3-7100T @ 3.40GHz,5042,785,56.66,89.0
Intel Core i3-7100U @ 2.40GHz,3779,1028,11.18,337.98
Intel Core i3-7101TE @ 3.40GHz,5016,787,42.88,117.0
Intel Core i3-7130U @ 2.70GHz,4086,962,14.54,281.0
Intel Core i3-7167U @ 2.80GHz,4757,834,NA,
Intel Core i3-7300 @ 4.00GHz,6386,610,37.16,171.84
Intel Core i3-7300T @ 3.50GHz,5369,726,29.57,181.59
Intel Core i3-7320 @ 4.10GHz,6519,594,35.68,182.72
Intel Core i3-7350K @ 4.20GHz,6622,588,32.43,204.24
Intel Core i3-8100 @ 3.60GHz,8065,446,67.79,118.99
Intel Core i3-8100T @ 3.10GHz,7483,502,53.84,139.0
Intel Core i3-8109U @ 3.00GHz,6167,628,NA,
Intel Core i3-8121U @ 2.20GHz,4738,837,NA,
Intel Core i3-8130U @ 2.20GHz,5085,767,18.10,281.0
Intel Core i3-8145U @ 2.10GHz,5431,715,19.33,281.0
Intel Core i3-8300 @ 3.70GHz,8695,403,46.68,186.27
Intel Core i3-8300T @ 3.20GHz,7934,459,46.54,170.49
Intel Core i3-8350K @ 4.00GHz,9231,354,48.40,190.73
Intel Core i5 750S @ 2.40GHz,2197,1538,8.72,252.01
Intel Core i5 E 520 @ 2.40GHz,2486,1425,NA,
Intel Core i5-2300 @ 2.80GHz,5349,731,66.88,79.99
Intel Core i5-2310 @ 2.90GHz,5542,698,69.30,79.98
Intel Core i5-2320 @ 3.00GHz,5764,672,36.03,160.0
Intel Core i5-2380P @ 3.10GHz,5741,674,31.90,180.0
Intel Core i5-2390T @ 2.70GHz,4262,929,42.66,99.9
Intel Core i5-2400 @ 3.10GHz,5963,647,79.53,74.99
Intel Core i5-2400S @ 2.50GHz,4972,795,75.69,65.7
Intel Core i5-24050S @ 2.50GHz,4928,806,NA,
Intel Core i5-2405S @ 2.50GHz,5082,769,30.92,164.4
Intel Core i5-2410M @ 2.30GHz,3164,1192,41.04,77.12
Intel Core i5-2415M @ 2.30GHz,3299,1152,NA,
Intel Core i5-2430M @ 2.40GHz,3283,1157,39.04,84.11
Intel Core i5-2435M @ 2.40GHz,3248,1165,NA,
Intel Core i5-2450M @ 2.50GHz,3399,1124,38.62,88.02
Intel Core i5-2450P @ 3.20GHz,6132,632,68.14,89.99
Intel Core i5-2467M @ 1.60GHz,2327,1476,NA,
Intel Core i5-2500 @ 3.30GHz,6334,615,68.87,91.99
Intel Core i5-2500K @ 3.30GHz,6478,597,56.34,114.99
Intel Core i5-2500S @ 2.70GHz,5346,732,71.30,74.99
Intel Core i5-2500T @ 2.30GHz,4639,851,NA,
Intel Core i5-2510E @ 2.50GHz,3676,1059,NA,
Intel Core i5-2515E @ 2.50GHz,3313,1147,NA,
Intel Core i5-2520M @ 2.50GHz,3589,1074,21.17,169.6
Intel Core i5-2537M @ 1.40GHz,2100,1576,NA,
Intel Core i5-2540M @ 2.60GHz,3783,1027,65.20,58.02
Intel Core i5-2550K @ 3.40GHz,6667,582,51.29,129.99
Intel Core i5-2557M @ 1.70GHz,2678,1355,NA,
Intel Core i5-2560M @ 2.70GHz,3752,1036,NA,
Intel Core i5-3210M @ 2.50GHz,3826,1017,31.71,120.68
Intel Core i5-3230M @ 2.60GHz,3939,994,15.78,249.65
Intel Core i5-3317U @ 1.70GHz,3089,1215,13.73,225.0
Intel Core i5-3320M @ 2.60GHz,4117,960,36.03,114.27
Intel Core i5-3330 @ 3.00GHz,5934,655,19.14,309.99
Intel Core i5-3330S @ 2.70GHz,5678,683,59.15,96.0
Intel Core i5-3335S @ 2.70GHz,5788,667,NA,
Intel Core i5-3337U @ 1.80GHz,3222,1173,14.32,225.0
Intel Core i5-3339Y @ 1.50GHz,2215,1528,NA,
Intel Core i5-3340 @ 3.10GHz,6083,638,23.22,262.01
Intel Core i5-3340M @ 2.70GHz,4252,932,53.18,79.95
Intel Core i5-3340S @ 2.80GHz,5846,663,18.27,320.0
Intel Core i5-3350P @ 3.10GHz,6148,629,40.99,149.99
Intel Core i5-3360M @ 2.80GHz,4429,896,47.73,92.81
Intel Core i5-3380M @ 2.90GHz,4431,895,NA,
Intel Core i5-3427U @ 1.80GHz,3551,1086,8.46,420.05
Intel Core i5-3437U @ 1.90GHz,3631,1065,NA,
Intel Core i5-3439Y @ 1.50GHz,2930,1270,NA,
Intel Core i5-3450 @ 3.10GHz,6531,593,51.43,126.99
Intel Core i5-3450S @ 2.80GHz,6219,621,41.61,149.45
Intel Core i5-3470 @ 3.20GHz,6709,579,67.77,99.0
Intel Core i5-3470S @ 2.90GHz,6364,613,45.08,141.19
Intel Core i5-3470T @ 2.90GHz,4482,888,14.51,308.95
Intel Core i5-3475S @ 2.90GHz,6627,586,46.18,143.5
Intel Core i5-3550 @ 3.30GHz,6957,553,20.47,339.95
Intel Core i5-3550S @ 3.00GHz,6906,558,20.25,341.01
Intel Core i5-3570 @ 3.40GHz,7117,538,55.61,128.0
Intel Core i5-3570K @ 3.40GHz,7172,534,51.60,139.0
Intel Core i5-3570S @ 3.10GHz,6755,573,23.70,285.0
Intel Core i5-3570T @ 2.30GHz,5901,657,NA,
Intel Core i5-3610ME @ 2.70GHz,3830,1014,NA,
Intel Core i5-4200H @ 2.80GHz,4439,893,NA,
Intel Core i5-4200M @ 2.50GHz,4036,969,49.76,81.12
Intel Core i5-4200U @ 1.60GHz,3292,1153,NA,
Intel Core i5-4200Y @ 1.40GHz,2407,1452,NA,
Intel Core i5-4202Y @ 1.60GHz,2261,1514,NA,
Intel Core i5-4210H @ 2.90GHz,4539,876,NA,
Intel Core i5-4210M @ 2.60GHz,4196,942,13.54,309.95
Intel Core i5-4210U @ 1.70GHz,3403,1121,NA,
Intel Core i5-4210Y @ 1.50GHz,2378,1462,NA,
Intel Core i5-4220Y @ 1.60GHz,2262,1512,NA,
Intel Core i5-4230U @ 1.90GHz,2902,1283,NA,
Intel Core i5-4250U @ 1.30GHz,3449,1112,9.61,358.99
Intel Core i5-4258U @ 2.40GHz,4082,963,NA,
Intel Core i5-4260U @ 1.40GHz,3565,1081,NA,
Intel Core i5-4278U @ 2.60GHz,4362,910,NA,
Intel Core i5-4288U @ 2.60GHz,4357,912,NA,
Intel Core i5-4300M @ 2.60GHz,4421,899,NA,
Intel Core i5-4300U @ 1.90GHz,3743,1039,NA,
Intel Core i5-4300Y @ 1.60GHz,2491,1422,NA,
Intel Core i5-4302Y @ 1.60GHz,2971,1256,NA,
Intel Core i5-4308U @ 2.80GHz,4219,938,NA,
Intel Core i5-430M @ 2.27GHz,2098,1577,15.00,139.95
Intel Core i5-430UM @ 1.20GHz,1341,1939,NA,
Intel Core i5-4310M @ 2.70GHz,4626,857,NA,
Intel Core i5-4310U @ 2.00GHz,3755,1035,NA,
Intel Core i5-4330M @ 2.80GHz,4482,889,16.30,274.99
Intel Core i5-4340M @ 2.90GHz,4810,823,NA,
Intel Core i5-4350U @ 1.40GHz,3610,1069,NA,
Intel Core i5-4400E @ 2.70GHz,4548,872,17.10,266.0
Intel Core i5-4402E @ 1.60GHz,3947,992,NA,
Intel Core i5-4422E @ 1.80GHz,2806,1313,10.55,266.0
Intel Core i5-4430 @ 3.00GHz,6323,616,21.08,299.97
Intel Core i5-4430S @ 2.70GHz,5937,654,37.11,159.99
Intel Core i5-4440 @ 3.10GHz,6504,595,38.27,169.99
Intel Core i5-4440S @ 2.80GHz,6217,622,13.43,462.97
Intel Core i5-4460 @ 3.20GHz,6712,577,45.05,149.0
Intel Core i5-4460S @ 2.90GHz,6407,607,9.71,659.99
Intel Core i5-4460T @ 1.90GHz,4951,804,NA,
Intel Core i5-450M @ 2.40GHz,2124,1566,66.48,31.95
Intel Core i5-4570 @ 3.20GHz,7135,536,61.52,115.99
Intel Core i5-4570R @ 2.70GHz,6761,571,NA,
Intel Core i5-4570S @ 2.90GHz,6795,566,16.58,409.95
Intel Core i5-4570T @ 2.90GHz,4831,821,32.21,149.99
Intel Core i5-4570TE @ 2.70GHz,3827,1016,19.14,199.99
Intel Core i5-4590 @ 3.30GHz,7312,523,49.08,149.0
Intel Core i5-4590S @ 3.00GHz,7051,544,35.98,195.99
Intel Core i5-4590T @ 2.00GHz,5609,691,NA,
